"ITTER107","Territorio","TIPO_DATO15","Tipo dato","SEXISTAT1","Sesso","CAUSEMORTE_SL","Causa iniziale di morte - European Short List","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITD55","Bologna","DEATH","morti","2","femmine","17_5","altre cause esterne di traumatismo e avvelenamento","2017","2017",8,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","1","maschi","99","totale","2017","2017",4588,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","9","totale","99","totale","2017","2017",9554,,
"ITD55","Bologna","DEATH","morti","2","femmine","99","totale","2017","2017",6484,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","1","alcune malattie infettive e parassitarie","2017","2017",92,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","1","maschi","1_2","aids (malattia da hiv)","2017","2017",3,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","1_3","epatite virale","2017","2017",8,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","1","maschi","1_4","altre malattie infettive e parassitarie","2017","2017",72,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","1_4","altre malattie infettive e parassitarie","2017","2017",82,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","2","tumori","2017","2017",1254,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","2_1","tumori maligni","2017","2017",1175,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2017","2017",15,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","2_1_2","di cui tumori maligni dell'esofago","2017","2017",11,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","2_1_3","di cui tumori maligni dello stomaco","2017","2017",69,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","2_1_4","di cui tumori maligni del colon, del retto e dell'ano","2017","2017",149,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","2_1_5","di cui tumori maligni del fegato e dei dotti biliari intraepatici","2017","2017",37,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","2_1_6","di cui tumori maligni del pancreas","2017","2017",111,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","2_1_7","di cui tumori maligni della laringe","2017","2017",3,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2017","2017",157,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","2_1_9","di cui melanomi maligni della cute","2017","2017",18,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","2_1_10","di cui tumori maligni del seno","2017","2017",183,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","2_1_11","di cui tumori maligni della cervice uterina","2017","2017",8,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","2_1_12","di cui tumori maligni di altre parti dell'utero","2017","2017",39,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","2_1_13","di cui tumori maligni dell'ovaio","2017","2017",45,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","2_1_15","di cui tumori maligni del rene","2017","2017",19,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","1","maschi","2_1_16","di cui tumori maligni della vescica","2017","2017",63,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","2_1_16","di cui tumori maligni della vescica","2017","2017",19,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","2_1_17","di cui tumori maligni del cervello e del sistema nervoso centrale","2017","2017",26,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","1","maschi","2_1_18","di cui tumori maligni della tiroide","2017","2017",4,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","2_1_18","di cui tumori maligni della tiroide","2017","2017",3,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","2_1_19","di cui morbo di hodgkin e linfomi","2017","2017",42,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","2_1_20","di cui leucemia","2017","2017",42,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","2_1_21","di cui altri tumori maligni del tessuto linfatico/ematopoietico","2017","2017",17,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","2_1_22","di cui altri tumori maligni","2017","2017",162,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","2_2","tumori non maligni (benigni e di comportamento incerto)","2017","2017",79,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","3","malattie del sangue e degli organi ematopoietici ed alcuni disturbi del sistema immunitario","2017","2017",27,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","4","malattie endocrine, nutrizionali e metaboliche","2017","2017",153,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","4_1","diabete mellito","2017","2017",108,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","4_2","altre malattie endocrine, nutrizionali e metaboliche","2017","2017",45,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","5","disturbi psichici e comportamentali","2017","2017",296,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","5_1","demenza","2017","2017",273,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","5_3","dipendenza da droghe, tossicomania","2017","2017",1,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","5_4","altri disturbi psichici e comportamentali","2017","2017",19,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","1","maschi","6","malattie del sistema nervoso e degli organi di senso","2017","2017",218,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","6","malattie del sistema nervoso e degli organi di senso","2017","2017",300,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","6_1","morbo di parkinson","2017","2017",69,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","1","maschi","6_2","malattia di alzheimer","2017","2017",58,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","6_2","malattia di alzheimer","2017","2017",125,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","6_3","altre malattie del sistema nervoso e degli organi di senso","2017","2017",106,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","7","malattie del sistema circolatorio","2017","2017",1909,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","7_1","malattie ischemiche del cuore","2017","2017",565,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","7_1_1","di cui infarto miocardico acuto","2017","2017",185,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","7_1_2","du cui altre malattie ischemiche del cuore","2017","2017",380,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","7_2","altre malattie del cuore","2017","2017",542,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","7_3","malattie cerebrovascolari","2017","2017",407,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","7_4","altre malattie del sistema circolatorio","2017","2017",395,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","8","malattie del sistema respiratorio","2017","2017",327,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","1","maschi","8_1","influenza","2017","2017",6,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","8_1","influenza","2017","2017",18,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","8_2","polmonite","2017","2017",102,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","1","maschi","8_3","malattie croniche delle basse vie respiratorie","2017","2017",176,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","8_3","malattie croniche delle basse vie respiratorie","2017","2017",122,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","8_3_1","di cui asma","2017","2017",1,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2017","2017",121,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","1","maschi","8_4","altre malattie del sistema respiratorio","2017","2017",82,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","8_4","altre malattie del sistema respiratorio","2017","2017",85,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","9","malattie dell'apparato digerente","2017","2017",168,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","1","maschi","9_1","ulcera dello stomaco, duodeno e digiuno","2017","2017",2,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","9_1","ulcera dello stomaco, duodeno e digiuno","2017","2017",4,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","9_2","cirrosi, fibrosi ed epatite cronica","2017","2017",37,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","9_3","altre malattie dell'apparato digerente","2017","2017",127,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","10","malattie della cute e del tessuto sottocutaneo","2017","2017",8,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","11","malattie del sistema osteomuscolare e del tessuto connettivo","2017","2017",44,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","11_1","artrite reumatoide a osteoartrosi","2017","2017",22,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","11_2","altre malattie del sistema osteomuscolare e del tessuto connettivo","2017","2017",22,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","12","malattie dell'apparato genitourinario","2017","2017",79,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","12_1","malattie del rene e dell'uretere","2017","2017",53,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","12_2","altre malattie dell'apparato genitourinario","2017","2017",26,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","14","alcune condizioni morbose che hanno origine nel periodo perinatale","2017","2017",3,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","15","malformazioni congenite ed anomalie cromosomiche","2017","2017",14,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","16","sintomi, segni, risultati anomali e cause mal definite","2017","2017",95,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","16_2","cause sconosciute e non specificate","2017","2017",24,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","16_3","altri sintomi, segni, risultati anomali e cause mal definite","2017","2017",71,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","1","maschi","17","cause esterne di traumatismo e avvelenamento","2017","2017",321,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","17","cause esterne di traumatismo e avvelenamento","2017","2017",197,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","17_1","accidenti","2017","2017",170,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","1","maschi","17_1_1","di cui accidenti di trasporto","2017","2017",65,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","17_1_1","di cui accidenti di trasporto","2017","2017",17,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","1","maschi","17_1_2","di cui cadute accidentali","2017","2017",103,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","17_1_2","di cui cadute accidentali","2017","2017",87,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","17_1_3","di cui annegamento e sommersione accidentali","2017","2017",2,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","1","maschi","17_1_4","di cui avvelenamento accidentale","2017","2017",10,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","17_1_5","di cui altri accidenti","2017","2017",62,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","17_2","suicidio e autolesione intenzionale","2017","2017",19,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","17_3","omicidio, aggressione","2017","2017",2,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","17_5","altre cause esterne di traumatismo e avvelenamento","2017","2017",6,,
"ITDA","Trentino Alto Adige / Südtirol","DEATH","morti","2","femmine","99","totale","2017","2017",4966,,
"ITD56","Ferrara","DEATH","morti","1","maschi","1","alcune malattie infettive e parassitarie","2017","2017",89,,
"ITD56","Ferrara","DEATH","morti","2","femmine","1","alcune malattie infettive e parassitarie","2017","2017",121,,
"ITD56","Ferrara","DEATH","morti","1","maschi","1_2","aids (malattia da hiv)","2017","2017",4,,
"ITD56","Ferrara","DEATH","morti","2","femmine","1_2","aids (malattia da hiv)","2017","2017",3,,
"ITD56","Ferrara","DEATH","morti","1","maschi","1_3","epatite virale","2017","2017",13,,
"ITD56","Ferrara","DEATH","morti","2","femmine","1_3","epatite virale","2017","2017",22,,
"ITD56","Ferrara","DEATH","morti","1","maschi","1_4","altre malattie infettive e parassitarie","2017","2017",72,,
"ITD56","Ferrara","DEATH","morti","2","femmine","1_4","altre malattie infettive e parassitarie","2017","2017",95,,
"ITD56","Ferrara","DEATH","morti","1","maschi","2","tumori","2017","2017",737,,
"ITD56","Ferrara","DEATH","morti","2","femmine","2","tumori","2017","2017",595,,
"ITD56","Ferrara","DEATH","morti","1","maschi","2_1","tumori maligni","2017","2017",685,,
"ITD56","Ferrara","DEATH","morti","2","femmine","2_1","tumori maligni","2017","2017",560,,
"ITD56","Ferrara","DEATH","morti","1","maschi","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2017","2017",16,,
"ITD56","Ferrara","DEATH","morti","2","femmine","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2017","2017",8,,
"ITD56","Ferrara","DEATH","morti","1","maschi","2_1_2","di cui tumori maligni dell'esofago","2017","2017",18,,
"ITD56","Ferrara","DEATH","morti","2","femmine","2_1_2","di cui tumori maligni dell'esofago","2017","2017",3,,
"ITD56","Ferrara","DEATH","morti","1","maschi","2_1_3","di cui tumori maligni dello stomaco","2017","2017",27,,
"ITD56","Ferrara","DEATH","morti","2","femmine","2_1_3","di cui tumori maligni dello stomaco","2017","2017",24,,
"ITD56","Ferrara","DEATH","morti","1","maschi","2_1_4","di cui tumori maligni del colon, del retto e dell'ano","2017","2017",83,,
"ITD56","Ferrara","DEATH","morti","2","femmine","2_1_4","di cui tumori maligni del colon, del retto e dell'ano","2017","2017",68,,
"ITD56","Ferrara","DEATH","morti","1","maschi","2_1_5","di cui tumori maligni del fegato e dei dotti biliari intraepatici","2017","2017",36,,
"ITD56","Ferrara","DEATH","morti","1","maschi","2_1_6","di cui tumori maligni del pancreas","2017","2017",41,,
"ITD56","Ferrara","DEATH","morti","2","femmine","2_1_6","di cui tumori maligni del pancreas","2017","2017",35,,
"ITD56","Ferrara","DEATH","morti","1","maschi","2_1_7","di cui tumori maligni della laringe","2017","2017",7,,
"ITD56","Ferrara","DEATH","morti","1","maschi","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2017","2017",180,,
"ITD56","Ferrara","DEATH","morti","2","femmine","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2017","2017",89,,
"ITD56","Ferrara","DEATH","morti","1","maschi","2_1_9","di cui melanomi maligni della cute","2017","2017",7,,
"ITD56","Ferrara","DEATH","morti","2","femmine","2_1_9","di cui melanomi maligni della cute","2017","2017",4,,
"ITD56","Ferrara","DEATH","morti","2","femmine","2_1_10","di cui tumori maligni del seno","2017","2017",96,,
"ITD56","Ferrara","DEATH","morti","2","femmine","2_1_11","di cui tumori maligni della cervice uterina","2017","2017",5,,
"ITD56","Ferrara","DEATH","morti","2","femmine","2_1_12","di cui tumori maligni di altre parti dell'utero","2017","2017",9,,
"ITD56","Ferrara","DEATH","morti","2","femmine","2_1_13","di cui tumori maligni dell'ovaio","2017","2017",22,,
"ITD56","Ferrara","DEATH","morti","1","maschi","2_1_14","di cui tumori maligni della prostata","2017","2017",50,,
"ITD56","Ferrara","DEATH","morti","1","maschi","2_1_15","di cui tumori maligni del rene","2017","2017",22,,
"ITD56","Ferrara","DEATH","morti","2","femmine","2_1_15","di cui tumori maligni del rene","2017","2017",12,,
"ITD56","Ferrara","DEATH","morti","1","maschi","2_1_16","di cui tumori maligni della vescica","2017","2017",33,,
"ITD56","Ferrara","DEATH","morti","2","femmine","2_1_16","di cui tumori maligni della vescica","2017","2017",12,,
"ITD56","Ferrara","DEATH","morti","1","maschi","2_1_17","di cui tumori maligni del cervello e del sistema nervoso centrale","2017","2017",15,,
"ITD56","Ferrara","DEATH","morti","2","femmine","2_1_17","di cui tumori maligni del cervello e del sistema nervoso centrale","2017","2017",16,,
"ITD56","Ferrara","DEATH","morti","1","maschi","2_1_18","di cui tumori maligni della tiroide","2017","2017",3,,
"ITD56","Ferrara","DEATH","morti","1","maschi","2_1_19","di cui morbo di hodgkin e linfomi","2017","2017",24,,
"ITD56","Ferrara","DEATH","morti","2","femmine","2_1_19","di cui morbo di hodgkin e linfomi","2017","2017",17,,
"ITD56","Ferrara","DEATH","morti","1","maschi","2_1_20","di cui leucemia","2017","2017",25,,
"ITD56","Ferrara","DEATH","morti","2","femmine","2_1_20","di cui leucemia","2017","2017",22,,
"ITD56","Ferrara","DEATH","morti","1","maschi","2_1_21","di cui altri tumori maligni del tessuto linfatico/ematopoietico","2017","2017",11,,
"ITD56","Ferrara","DEATH","morti","2","femmine","2_1_21","di cui altri tumori maligni del tessuto linfatico/ematopoietico","2017","2017",13,,
"ITD56","Ferrara","DEATH","morti","1","maschi","2_1_22","di cui altri tumori maligni","2017","2017",87,,
"ITD56","Ferrara","DEATH","morti","2","femmine","2_1_22","di cui altri tumori maligni","2017","2017",85,,
"ITD56","Ferrara","DEATH","morti","1","maschi","2_2","tumori non maligni (benigni e di comportamento incerto)","2017","2017",52,,
"ITD56","Ferrara","DEATH","morti","1","maschi","3","malattie del sangue e degli organi ematopoietici ed alcuni disturbi del sistema immunitario","2017","2017",9,,
"ITD56","Ferrara","DEATH","morti","2","femmine","3","malattie del sangue e degli organi ematopoietici ed alcuni disturbi del sistema immunitario","2017","2017",18,,
"ITD56","Ferrara","DEATH","morti","1","maschi","4","malattie endocrine, nutrizionali e metaboliche","2017","2017",90,,
"ITD56","Ferrara","DEATH","morti","1","maschi","4_1","diabete mellito","2017","2017",72,,
"ITD56","Ferrara","DEATH","morti","2","femmine","4_1","diabete mellito","2017","2017",77,,
"ITD56","Ferrara","DEATH","morti","1","maschi","4_2","altre malattie endocrine, nutrizionali e metaboliche","2017","2017",18,,
"ITD56","Ferrara","DEATH","morti","2","femmine","4_2","altre malattie endocrine, nutrizionali e metaboliche","2017","2017",43,,
"ITD56","Ferrara","DEATH","morti","1","maschi","5","disturbi psichici e comportamentali","2017","2017",48,,
"ITD56","Ferrara","DEATH","morti","2","femmine","5","disturbi psichici e comportamentali","2017","2017",106,,
"ITD56","Ferrara","DEATH","morti","1","maschi","5_1","demenza","2017","2017",37,,
"ITD56","Ferrara","DEATH","morti","2","femmine","5_1","demenza","2017","2017",93,,
"ITD56","Ferrara","DEATH","morti","1","maschi","5_4","altri disturbi psichici e comportamentali","2017","2017",10,,
"ITD56","Ferrara","DEATH","morti","2","femmine","5_4","altri disturbi psichici e comportamentali","2017","2017",11,,
"ITD56","Ferrara","DEATH","morti","1","maschi","6","malattie del sistema nervoso e degli organi di senso","2017","2017",80,,
"ITD56","Ferrara","DEATH","morti","2","femmine","6","malattie del sistema nervoso e degli organi di senso","2017","2017",110,,
"ITD56","Ferrara","DEATH","morti","1","maschi","6_1","morbo di parkinson","2017","2017",22,,
"ITD56","Ferrara","DEATH","morti","2","femmine","6_1","morbo di parkinson","2017","2017",9,,
"ITD56","Ferrara","DEATH","morti","1","maschi","6_2","malattia di alzheimer","2017","2017",21,,
"ITD56","Ferrara","DEATH","morti","2","femmine","6_2","malattia di alzheimer","2017","2017",45,,
"ITD56","Ferrara","DEATH","morti","1","maschi","6_3","altre malattie del sistema nervoso e degli organi di senso","2017","2017",37,,
"ITD56","Ferrara","DEATH","morti","2","femmine","6_3","altre malattie del sistema nervoso e degli organi di senso","2017","2017",56,,
"ITD56","Ferrara","DEATH","morti","1","maschi","7","malattie del sistema circolatorio","2017","2017",779,,
"ITD56","Ferrara","DEATH","morti","2","femmine","7","malattie del sistema circolatorio","2017","2017",1016,,
"ITD56","Ferrara","DEATH","morti","1","maschi","7_1","malattie ischemiche del cuore","2017","2017",299,,
"ITD56","Ferrara","DEATH","morti","2","femmine","7_1","malattie ischemiche del cuore","2017","2017",235,,
"ITD56","Ferrara","DEATH","morti","1","maschi","7_1_1","di cui infarto miocardico acuto","2017","2017",114,,
"ITD56","Ferrara","DEATH","morti","2","femmine","7_1_1","di cui infarto miocardico acuto","2017","2017",80,,
"ITD56","Ferrara","DEATH","morti","1","maschi","7_1_2","du cui altre malattie ischemiche del cuore","2017","2017",185,,
"ITD56","Ferrara","DEATH","morti","2","femmine","7_1_2","du cui altre malattie ischemiche del cuore","2017","2017",155,,
"ITD56","Ferrara","DEATH","morti","1","maschi","7_2","altre malattie del cuore","2017","2017",128,,
"ITD56","Ferrara","DEATH","morti","2","femmine","7_2","altre malattie del cuore","2017","2017",238,,
"ITD56","Ferrara","DEATH","morti","1","maschi","7_3","malattie cerebrovascolari","2017","2017",198,,
"ITD56","Ferrara","DEATH","morti","1","maschi","7_4","altre malattie del sistema circolatorio","2017","2017",154,,
"ITD56","Ferrara","DEATH","morti","2","femmine","7_4","altre malattie del sistema circolatorio","2017","2017",228,,
"ITD56","Ferrara","DEATH","morti","1","maschi","8","malattie del sistema respiratorio","2017","2017",204,,
"ITD56","Ferrara","DEATH","morti","2","femmine","8_1","influenza","2017","2017",7,,
"ITD56","Ferrara","DEATH","morti","1","maschi","8_2","polmonite","2017","2017",85,,
"ITD56","Ferrara","DEATH","morti","2","femmine","8_2","polmonite","2017","2017",87,,
"ITD56","Ferrara","DEATH","morti","1","maschi","8_3","malattie croniche delle basse vie respiratorie","2017","2017",75,,
"ITD56","Ferrara","DEATH","morti","2","femmine","8_3","malattie croniche delle basse vie respiratorie","2017","2017",77,,
"ITD56","Ferrara","DEATH","morti","1","maschi","8_3_1","di cui asma","2017","2017",1,,
"ITD56","Ferrara","DEATH","morti","2","femmine","8_3_1","di cui asma","2017","2017",4,,
"ITD56","Ferrara","DEATH","morti","1","maschi","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2017","2017",74,,
"ITD56","Ferrara","DEATH","morti","2","femmine","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2017","2017",73,,
"ITD56","Ferrara","DEATH","morti","1","maschi","8_4","altre malattie del sistema respiratorio","2017","2017",38,,
"ITD56","Ferrara","DEATH","morti","2","femmine","8_4","altre malattie del sistema respiratorio","2017","2017",40,,
"ITD56","Ferrara","DEATH","morti","1","maschi","9","malattie dell'apparato digerente","2017","2017",84,,
"ITD56","Ferrara","DEATH","morti","2","femmine","9","malattie dell'apparato digerente","2017","2017",103,,
"ITD56","Ferrara","DEATH","morti","1","maschi","9_1","ulcera dello stomaco, duodeno e digiuno","2017","2017",3,,
"ITD56","Ferrara","DEATH","morti","2","femmine","9_1","ulcera dello stomaco, duodeno e digiuno","2017","2017",5,,
"ITD56","Ferrara","DEATH","morti","1","maschi","9_2","cirrosi, fibrosi ed epatite cronica","2017","2017",23,,
"ITD56","Ferrara","DEATH","morti","2","femmine","9_2","cirrosi, fibrosi ed epatite cronica","2017","2017",13,,
"ITD56","Ferrara","DEATH","morti","1","maschi","9_3","altre malattie dell'apparato digerente","2017","2017",58,,
"ITD56","Ferrara","DEATH","morti","2","femmine","9_3","altre malattie dell'apparato digerente","2017","2017",85,,
"ITD56","Ferrara","DEATH","morti","1","maschi","10","malattie della cute e del tessuto sottocutaneo","2017","2017",2,,
"ITD56","Ferrara","DEATH","morti","2","femmine","10","malattie della cute e del tessuto sottocutaneo","2017","2017",11,,
"ITD56","Ferrara","DEATH","morti","1","maschi","11","malattie del sistema osteomuscolare e del tessuto connettivo","2017","2017",14,,
"ITD56","Ferrara","DEATH","morti","2","femmine","11","malattie del sistema osteomuscolare e del tessuto connettivo","2017","2017",20,,
"ITD56","Ferrara","DEATH","morti","2","femmine","11_1","artrite reumatoide a osteoartrosi","2017","2017",5,,
"ITD56","Ferrara","DEATH","morti","1","maschi","11_2","altre malattie del sistema osteomuscolare e del tessuto connettivo","2017","2017",10,,
"ITD56","Ferrara","DEATH","morti","2","femmine","11_2","altre malattie del sistema osteomuscolare e del tessuto connettivo","2017","2017",15,,
"ITD56","Ferrara","DEATH","morti","1","maschi","12","malattie dell'apparato genitourinario","2017","2017",62,,
"ITD56","Ferrara","DEATH","morti","1","maschi","12_1","malattie del rene e dell'uretere","2017","2017",28,,
"ITD56","Ferrara","DEATH","morti","2","femmine","12_1","malattie del rene e dell'uretere","2017","2017",32,,
"ITD56","Ferrara","DEATH","morti","1","maschi","12_2","altre malattie dell'apparato genitourinario","2017","2017",34,,
"ITD56","Ferrara","DEATH","morti","1","maschi","14","alcune condizioni morbose che hanno origine nel periodo perinatale","2017","2017",1,,
"ITD56","Ferrara","DEATH","morti","1","maschi","15","malformazioni congenite ed anomalie cromosomiche","2017","2017",3,,
"ITD56","Ferrara","DEATH","morti","1","maschi","16","sintomi, segni, risultati anomali e cause mal definite","2017","2017",42,,
"ITD56","Ferrara","DEATH","morti","2","femmine","16","sintomi, segni, risultati anomali e cause mal definite","2017","2017",62,,
"ITD56","Ferrara","DEATH","morti","1","maschi","16_2","cause sconosciute e non specificate","2017","2017",23,,
"ITD56","Ferrara","DEATH","morti","1","maschi","16_3","altri sintomi, segni, risultati anomali e cause mal definite","2017","2017",19,,
"ITD56","Ferrara","DEATH","morti","2","femmine","16_3","altri sintomi, segni, risultati anomali e cause mal definite","2017","2017",54,,
"ITD56","Ferrara","DEATH","morti","1","maschi","17","cause esterne di traumatismo e avvelenamento","2017","2017",123,,
"ITD56","Ferrara","DEATH","morti","1","maschi","17_1","accidenti","2017","2017",91,,
"ITD56","Ferrara","DEATH","morti","2","femmine","17_1","accidenti","2017","2017",87,,
"ITD56","Ferrara","DEATH","morti","1","maschi","17_1_1","di cui accidenti di trasporto","2017","2017",25,,
"ITD56","Ferrara","DEATH","morti","2","femmine","17_1_1","di cui accidenti di trasporto","2017","2017",12,,
"ITD56","Ferrara","DEATH","morti","1","maschi","17_1_2","di cui cadute accidentali","2017","2017",19,,
"ITD56","Ferrara","DEATH","morti","2","femmine","17_1_2","di cui cadute accidentali","2017","2017",17,,
"ITD56","Ferrara","DEATH","morti","1","maschi","17_1_3","di cui annegamento e sommersione accidentali","2017","2017",1,,
"ITD56","Ferrara","DEATH","morti","1","maschi","17_1_5","di cui altri accidenti","2017","2017",44,,
"ITD56","Ferrara","DEATH","morti","2","femmine","17_1_5","di cui altri accidenti","2017","2017",54,,
"ITD56","Ferrara","DEATH","morti","1","maschi","17_2","suicidio e autolesione intenzionale","2017","2017",26,,
